기관유형,대표 전화번호,보건기관명,상위기관명,시군구,시도,주소,홈페이지 주소
일반보건지소,061-531-4252,산이면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 산이면 비석길 66 (보건지소) 산이면보건지소,
일반보건지소,061-531-4202,삼산면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 삼산면 오소재로 965 (삼산면보건지소) 삼산면보건지소,
일반보건지소,061-531-4217,송지면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 송지면 산정1길 11 (송지면 보건지소) 송지면보건지소,
일반보건지소,061-531-4232,옥천면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 옥천면 해강로 24 (옥천면 보건지소) 옥천면보건지소,
일반보건지소,061-531-4237,계곡면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 계곡면 해남로 1455 (계곡면보건지소) 계곡면보건지소,
일반보건지소,061-531-4247,황산면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 황산면 시등로 70-2 (황산보건지소) 황산면보건지소,
일반보건지소,061-531-4212,현산면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 현산면 현산북평로 113-9 (현산면보건소) 현산면보건지소,
일반보건지소,061-531-4207,화산면보건지소,해남군보건소,해남군,전라남도,전라남도 해남군 화산면 송평로 23 (화산면보건지소) 화산면보건지소,
일반보건지소,061-531-4262,화원면보건지소,해남군보건소,해남군,전라남도,"전라남도 해남군 화원면 금평길 32, 화원면사무소 (화원면사무소 보건지소) 화원면보건지소",
일반보건지소,061-470-6920,금정보건지소,영암군보건소,영암군,전라남도,전라남도 영암군 금정면 용두로 11-21 (금정보건지소) 금정보건지소,
일반보건지소,061-470-6895,도포보건지소,영암군보건소,영암군,전라남도,전라남도 영암군 도포면 호산로 39 (도포보건지소) 도포보건지소,
일반보건지소,061-470-6981,미암보건지소,영암군보건소,영암군,전라남도,"전라남도 영암군 미암면 미중로 39, 미암보건지소 (미암면사무소) 미암보건지소",
일반보건지소,061-470-6901,삼호보건지소,영암군보건소,영암군,전라남도,전라남도 영암군 삼호읍 세가래1길 10-6 (삼호 보건지소) 삼호보건지소,
일반보건지소,061-470-6937,서호보건지소,영암군보건소,영암군,전라남도,전라남도 영암군 서호면 서호로 288 (서호보건지소) 서호보건지소,
일반보건지소,061-470-6961,시종보건지소,영암군보건소,영암군,전라남도,"전라남도 영암군 시종면 내동중앙로 41, 시종면사무소 (시종면사무소) 시종보건지소",
일반보건지소,061-470-6931,신북보건지소,영암군보건소,영암군,전라남도,"전라남도 영암군 신북면 간은정로 21-8, 신북보건지소 (농업인상담소) 신북보건지소",
일반보건지소,061-470-6965,군서보건지소,영암군보건소,영암군,전라남도,전라남도 영암군 군서면 도갑사로 25 (군서면 보건지소) 군서보건지소,
일반보건지소,061-470-6913,덕진보건지소,영암군보건소,영암군,전라남도,"전라남도 영암군 덕진면 예향로 1731, 덕진보건지소 (덕진면사무소) 덕진보건지소",
일반보건지소,061-470-6972,학산보건지소,영암군보건소,영암군,전라남도,전라남도 영암군 학산면 독천로 191 (영암소방서 학산119지역대) 학산보건지소,
일반보건지소,061-450-4641,몽탄보건지소,무안군보건소,무안군,전라남도,전라남도 무안군 몽탄면 몽탄로 865 (몽탄보건지소) 865,
일반보건지소,061-450-4671,망운보건지소,무안군보건소,무안군,전라남도,전라남도 무안군 망운면 압창길 5 (망운보건지소) .,
일반보건지소,061-450-4631,삼향보건지소,무안군보건소,무안군,전라남도,전라남도 무안군 삼향읍 신기길 17 삼향보건지소,
일반보건지소,061-450-4691,운남보건지소,무안군보건소,무안군,전라남도,"전라남도 무안군 운남면 운해로 607, 운남보건소 (운남면사무소) .",
일반보건지소,061-450-4621,일로보건지소,무안군보건소,무안군,전라남도,전라남도 무안군 일로읍 시장길 7 (일로보건소) .,
일반보건지소,061-450-4651,청계보건지소,무안군보건소,무안군,전라남도,전라남도 무안군 청계면 청계중앙길 14-5 (청계보건지소) .,
일반보건지소,061-450-4681,해제보건지소,무안군보건소,무안군,전라남도,전라남도 무안군 해제면 해제중앙로 18 (해제보건지소) 31,
일반보건지소,061-450-4661,현경보건지소,무안군보건소,무안군,전라남도,"전라남도 무안군 현경면 현해로 84, C동 (현경면사무소) 현경보건지소",
일반보건지소,061-320-2371,대동보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 대동면 대동길 5-10 대동보건지소,
일반보건지소,061-320-2350,손불보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 손불면 손불중앙길 45 (손불보건지소) 손불보건지소,
일반보건지소,061-320-2355,신광보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 신광면 신광중앙길 84 (신광보건진료소) 신광보건진료소,
일반보건지소,061-320-2365,엄다보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 엄다면 엄다길 55 (엄다보건지소) 엄다보건지소,
일반보건지소,061-320-2360,학교보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 학교면 함영로 472 (학교보건지소) 학교보건지소,
일반보건지소,061-320-2375,나산보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 나산면 나산길 118 (나산보건지소) 나산보건진료소,
일반보건지소,061-320-2385,건강증진형월야보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 월야면 밀재로 1489 건강증진형 월야보건지소,
일반보건지소,061-320-2380,해보보건지소,함평군보건소,함평군,전라남도,전라남도 함평군 해보면 유정길 8-11 (해보보건지소) 해보보건지소,
일반보건지소,061-350-5677,낙월보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 낙월면 낙월길 42-2 낙월보건지소,
일반보건지소,061-350-5672,대마보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 대마면 동삼로 706-1 대마보건지소,
일반보건지소,061-350-5673,묘량보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 묘량면 묘량로 311 묘량보건지소,
일반보건지소,061-350-5671,백수보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 백수읍 백수로 1180-11 백수보건지소,
일반보건지소,061-350-5674,불갑보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 불갑면 함영로4길 12 (보건소) 불갑보건지소,
일반보건지소,061-350-5676,염산보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 염산면 천년로1길 1-3 염산보건지소,
일반보건지소,061-350-5675,군서보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 군서면 군서로 60 군서보건지소,
일반보건지소,061-350-4752,군남면보건지소,영광군보건소,영광군,전라남도,전라남도 영광군 군남면 포천길 32 군남보건지소,
일반보건지소,061-390--7905,서삼보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 서삼면 축령로 366 (서삼보건지소) -,
일반보건지소,061-390-6925,동화보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 동화면 수연로 7 (동화보건지소) -,
일반보건지소,061-390-7965,북이보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 북이면 백양로 23 북이보건지소,
일반보건지소,061-390-7935,북일보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 북일면 신흥로 390 (북일보건지소) -,
일반보건지소,061-390-7985,북하보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 북하면 백양로 894 (북하보건지소) -,
일반보건지소,061-390-6955,삼서보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 삼서면 해삼로 1115 (삼서보건지소) -,
일반보건지소,061-390-6895,남면보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 남면 못재로 101 (남면보건지소) -,
일반보건지소,061-390-6865,진원보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 진원면 덕주1길 11 (진원보건지소) -,
일반보건지소,061-390-8325,삼계보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 삼계면 영장로 1585 (삼계면행정복지센터(삼계보건지소)) 삼계보건지소,
일반보건지소,061-390-7155,장북보건지소,장성군보건소,장성군,전라남도,전라남도 장성군 장성읍 미락단지길 22 (장북보건지소) -,
일반보건지소,061-550-6811,군외보건지소,완도군보건의료원,완도군,전라남도,전라남도 완도군 군외면 원동1길 58 (군외보건지소) 군외보건지소,
일반보건지소,061-550-6870,금당보건지소,완도군보건의료원,완도군,전라남도,전라남도 완도군 금당면 금당로 50 (금당보건지소) 금당보건지소,
일반보건지소,061-550-6791,금일보건지소,완도군보건의료원,완도군,전라남도,전라남도 완도군 금일읍 금일로 365-1 (금일읍보건소) 금일읍보건지소,
일반보건지소,061-550-6800,노화보건지소,완도군보건의료원,완도군,전라남도,"전라남도 완도군 노화읍 노화로 813, 노화보건지소 (노화읍사무소) 노화보건지소",
일반보건지소,061-550-6881,보길보건지소,완도군보건의료원,완도군,전라남도,전라남도 완도군 보길면 청별길 26-2 (보길면 복지회관) 보길보건지소,
일반보건지소,061-550-6891,생일보건지소,완도군보건의료원,완도군,전라남도,"전라남도 완도군 생일면 생일로 590-32, 1 (생일보건지소) 생일보건지소",
일반보건지소,061-550-6822,신지보건지소,완도군보건의료원,완도군,전라남도,"전라남도 완도군 신지면 신지로 567-1, 주건축물제1동 (신지면보건지소) 신지보건지소",
일반보건지소,061-550-6840,약산보건지소,완도군보건의료원,완도군,전라남도,전라남도 완도군 약산면 구성길 3-3 (약산보건지소) 약산보건지소,
일반보건지소,061-550-6831,고금보건지소,완도군보건의료원,완도군,전라남도,전라남도 완도군 고금면 농상도남길 23 (보건소) 고금보건지소,
일반보건지소,061-550-6861,소안보건지소,완도군보건의료원,완도군,전라남도,전라남도 완도군 소안면 소안로 231-1 소안보건지소,
